region,group,sens,esp,ppv,npv
w79,C1,66.37931034482759,90.91094562888912,7.954545454545454,99.5642944922355
w79,C2,95.6989247311828,91.054345613678,9.194214876033058,99.95531225561389
w79,C3,77.6923076923077,91.14311982837879,10.433884297520661,99.67601385320076
w79,C4,77.21518987341773,91.33285524024178,12.603305785123966,99.59781030052508
w79,C5,62.96296296296296,91.27440904419322,12.293388429752067,99.21796447324321
w79,C6,70.92198581560284,91.12292902434037,10.330578512396695,99.54195062004246
w79,C7,63.49206349206349,90.9322985806188,8.264462809917356,99.48609093955983
w79,C8,62.93706293706294,91.01882160392799,9.297520661157025,99.40788738688414
w79,C9,73.22834645669292,91.06413398692811,9.607438016528926,99.62015417271813
w79,C10,67.66917293233082,91.02799918250562,9.297520661157025,99.5196067478494
w79,C11,78.62595419847328,91.1626481405803,10.640495867768596,99.68718578929729
w79,C12,86.1788617886179,91.2004899959167,10.950413223140496,99.81007708635906
w79,C13,64.1025641025641,91.10929017719963,10.330578512396695,99.37437157859456
w79,C14,63.1578947368421,91.07197706562916,9.917355371900827,99.37437157859456
w79,C15,66.42335766423358,91.0345532610918,9.400826446280993,99.48609093955983
w79,C16,61.97183098591549,90.61738424045491,4.545454545454546,99.69835772539382
w79,C17,65.82278481012658,90.6910569105691,5.371900826446281,99.69835772539382
w79,C18,77.84810126582279,91.34310009220367,12.706611570247933,99.6089822366216
w79,C19,70.86092715231787,91.18550368550369,11.053719008264464,99.50843481175288
w79,C20,69.11764705882352,91.06613513237248,9.710743801652892,99.53077868394593
w79,C21,78.43137254901961,90.95446674136701,8.264462809917356,99.75421740587643
w79,C22,68.0365296803653,91.55670103092784,15.392561983471072,99.21796447324321
w79,C23,72.07792207792207,91.22375832053251,11.466942148760332,99.5196067478494
w79,C24,77.98165137614679,90.99898063200816,8.78099173553719,99.73187353368338
w79,C25,79.11392405063292,91.36358979612744,12.913223140495866,99.63132610881466
w79,MEAN,71.91794602945103,91.09845971824745,10.02892561983471,99.56876326667411
w79,SD,8.298766561227554,0.2018268595397165,2.3003270313090303,0.1718385170480386
