region,group,sens,esp,ppv,npv
wroiAD,C1,85.32818532818533,90.0103519668737,18.634064080944352,99.5648688881255
wroiAD,C2,98.15668202764977,89.97113997113996,17.959527824620576,99.95419672506584
wroiAD,C3,82.7485380116959,90.57116007100345,23.861720067453625,99.32440169472117
wroiAD,C4,92.70516717325228,90.8133472367049,25.716694772344013,99.72518035039505
wroiAD,C5,81.35593220338984,90.6116048092002,24.283305227655987,99.2442459635864
wroiAD,C6,86.3481228668942,90.30750051942655,21.33220910623946,99.54196725065843
wroiAD,C7,88.8412017167382,89.89262853603138,17.45362563237774,99.70227871292798
wroiAD,C8,85.98484848484848,90.06732263076125,19.139966273187184,99.57631970685904
wroiAD,C9,88.41698841698842,90.09316770186335,19.30860033726813,99.65647543799382
wroiAD,C10,86.4,89.96793877339952,18.21247892074199,99.61067216305966
wroiAD,C11,89.78102189781022,90.2540176257128,20.741989881956155,99.67937707546089
wroiAD,C12,93.15068493150685,89.87628865979381,17.200674536256326,99.8282377189969
wroiAD,C13,86.53846153846155,90.46528572915582,22.765598650927487,99.51906561319134
wroiAD,C14,83.87096774193549,90.12448132780084,19.73018549747049,99.48471315699072
wroiAD,C15,88,90.00930809804531,18.54974704890388,99.65647543799382
wroiAD,C16,88.73239436619718,89.72800329692974,15.935919055649242,99.72518035039505
wroiAD,C17,87.61904761904762,89.67967864867649,15.51433389544688,99.70227871292798
wroiAD,C18,91.83006535947712,90.58566524498075,23.69308600337268,99.71372953166151
wroiAD,C19,87.62214983713355,90.45984186433624,22.681281618887013,99.5648688881255
wroiAD,C20,86.38132295719845,90.02276961291658,18.718381112984822,99.59922134432611
wroiAD,C21,91.42857142857143,90.05581972296878,18.887015177065766,99.75953280659567
wroiAD,C22,84.15841584158416,91.10877561744614,28.667790893760543,99.26714760105348
wroiAD,C23,86.6043613707165,90.53969576995208,23.440134907251263,99.5076147944578
wroiAD,C24,92.22222222222223,90.28914913462535,20.994940978077572,99.75953280659567
wroiAD,C25,89.70099667774086,90.47619047619048,22.765598650927487,99.64502461926028
wroiAD,MEAN,88.15705400076982,90.23924532183742,20.647554806070826,99.61250429405702
wroiAD,SD,3.7078345738372653,0.34938804946586194,3.2166257045710256,0.1649037172677582
