region,group,sens,esp,ppv,npv
w271,C1,76.96551724137932,89.67805090276268,37.02720637027206,98.0147408464099
w271,C2,81.05263157894737,90.27186374058303,40.87591240875913,98.28815977175464
w271,C3,75.20372526193248,90.49668874172185,42.866622428666226,97.46790299572041
w271,C4,72.32472324723247,89.90775312980452,39.01791639017917,97.32524964336662
w271,C5,72.17391304347827,89.83980689049812,38.553417385534175,97.33713742272944
w271,C6,73.11977715877437,89.3272470383654,34.83742534837425,97.7056585829767
w271,C7,75.67567567567568,89.42057291666666,35.301924353019245,97.96718972895863
w271,C8,74.65667915106118,90.03070848870365,39.68148639681486,97.58678078934855
w271,C9,79.08587257617728,89.82276829400891,37.88984737889847,98.20494531621493
w271,C10,73.33333333333333,89.76912134806871,37.95620437956204,97.52734189253447
w271,C11,74.3558282208589,90.10325131810193,40.212342402123426,97.51545411317166
w271,C12,73.4877734877735,89.76154014438855,37.88984737889847,97.55111745126011
w271,C13,75.13227513227513,89.7522645421805,37.69077637690776,97.76509747979077
w271,C14,72.79069767441861,90.27486477536152,41.53948241539482,97.21825962910128
w271,C15,75.41666666666667,89.52060006522447,36.03185136031851,97.89586305278173
w271,C16,78.96341463414635,89.32311346216129,34.37292634372927,98.35948644793152
w271,C17,78.27476038338658,89.05627891961691,32.51493032514931,98.38326200665716
w271,C18,83.07508939213349,91.07929515418502,46.2508294625083,98.31193533048027
w271,C19,76.54986522911051,89.76789800588428,37.69077637690776,97.93152639087019
w271,C20,74.30025445292621,89.89379174422425,38.752488387524885,97.59866856871136
w271,C21,79.60618846694796,89.78062554300608,37.558062375580626,98.27627199239181
w271,C22,75,91.27471790861357,48.175182481751825,97.12315739419877
w271,C23,76.07758620689656,91.09109109109109,46.84804246848042,97.36091298145506
w271,C24,78.1524926686217,89.45545090397316,35.36828135368281,98.22872087494055
w271,C25,81.42857142857143,90.3814624549131,41.605839416058394,98.30004755111746
w271,MEAN,76.24813249250901,89.96323310096437,39.06038487060385,97.80979553019496
w271,SD,3.001855087125522,0.5633705300324409,3.8815007457400696,0.4046108349790525
