region,group,sens,esp,ppv,npv
wroiAD,C1,43.24324324324324,98.33333333333333,41.02564102564102,98.47605224963716
wroiAD,C2,64.97695852534562,98.63945578231292,51.64835164835166,99.2121086460709
wroiAD,C3,45.614035087719294,98.77832306567818,57.14285714285714,98.07173958117355
wroiAD,C4,48.632218844984806,98.82168925964547,58.60805860805861,98.24797843665768
wroiAD,C5,43.50282485875706,98.75588081547308,56.41025641025641,97.92660170018661
wroiAD,C6,41.63822525597269,98.4313318096821,44.68864468864469,98.22724445365955
wroiAD,C7,43.34763948497854,98.22424117282677,36.996336996337,98.63155712212316
wroiAD,C8,49.24242424242424,98.5189021232522,47.61904761904761,98.61082313912503
wroiAD,C9,54.440154440154444,98.63354037267081,51.64835164835166,98.77669500311009
wroiAD,C10,43.6,98.30385768952323,39.92673992673993,98.53825419863156
wroiAD,C11,47.44525547445255,98.51736651114568,47.61904761904761,98.50715322413436
wroiAD,C12,48.401826484018265,98.27835051546391,38.82783882783883,98.82852996060542
wroiAD,C13,44.871794871794876,98.61559279691892,51.28205128205128,98.21687746216048
wroiAD,C14,38.35125448028674,98.27800829875518,39.1941391941392,98.21687746216048
wroiAD,C15,46.800000000000004,98.38659633881477,42.857142857142854,98.62119013062409
wroiAD,C16,43.66197183098591,98.14547702452091,34.065934065934066,98.75596102011195
wroiAD,C17,53.333333333333336,98.34174477289113,41.02564102564102,98.98403483309144
wroiAD,C18,51.633986928104584,98.80370331842296,57.87545787545788,98.4656852581381
wroiAD,C19,46.25407166123778,98.63712026633374,52.01465201465202,98.28944640265395
wroiAD,C20,50.97276264591439,98.53032498447526,47.985347985347985,98.69375907111755
wroiAD,C21,43.673469387755105,98.2840603679967,39.1941391941392,98.56935517312876
wroiAD,C22,40.5940594059406,98.85444035733053,60.07326007326007,97.51192204022394
wroiAD,C23,43.925233644859816,98.62471348197542,51.64835164835166,98.13394153016795
wroiAD,C24,49.25925925925926,98.54907244274018,48.717948717948715,98.57972216462782
wroiAD,C25,46.179401993355484,98.60677895612393,50.91575091575091,98.32054737715114
wroiAD,MEAN,46.943816215395145,98.51575623433229,47.56043956043956,98.4565623056189
wroiAD,SD,5.4236638282764185,0.20555864107716448,7.460367419283612,0.35576961247298516
