region,group,sens,esp,ppv,npv
w79,C1,18.103448275862068,99.5103539732735,30.434782608695656,99.03553299492386
w79,C2,29.03225806451613,99.57256258904947,39.130434782608695,99.32994923857869
w79,C3,19.230769230769234,99.55051588517723,36.231884057971016,98.93401015228427
w79,C4,18.9873417721519,99.60045077348633,43.47826086956522,98.7005076142132
w79,C5,15.343915343915343,99.58890030832477,42.028985507246375,98.3756345177665
w79,C6,18.439716312056735,99.56023726733483,37.68115942028986,98.83248730964466
w79,C7,18.253968253968253,99.5302767282753,33.33333333333333,98.95431472081219
w79,C8,12.587412587412588,99.47831423895254,26.08695652173913,98.73096446700508
w79,C9,17.322834645669293,99.52001633986927,31.88405797101449,98.93401015228427
w79,C10,14.285714285714285,99.48906601267117,27.536231884057973,98.84263959390863
w79,C11,19.083969465648856,99.55046996322027,36.231884057971016,98.9238578680203
w79,C12,21.951219512195124,99.5712535728869,39.130434782608695,99.02538071065989
w79,C13,15.384615384615385,99.53907610365667,34.78260869565217,98.65989847715736
w79,C14,10.526315789473683,99.45735640421829,23.18840579710145,98.61928934010152
w79,C15,13.138686131386862,99.47863422612963,26.08695652173913,98.79187817258884
w79,C16,21.12676056338028,99.45166531275386,21.73913043478261,99.43147208121827
w79,C17,21.518987341772153,99.47154471544715,24.637681159420293,99.37055837563452
w79,C18,21.518987341772153,99.64143018133387,49.275362318840585,98.74111675126903
w79,C19,14.56953642384106,99.51883701883702,31.88405797101449,98.69035532994924
w79,C20,15.441176470588236,99.50935295921497,30.434782608695656,98.83248730964466
w79,C21,14.705882352941178,99.44993378832638,21.73913043478261,99.11675126903553
w79,C22,15.981735159817351,99.64948453608248,50.72463768115942,98.13197969543147
w79,C23,15.584415584415584,99.53917050691244,34.78260869565217,98.68020304568527
w79,C24,24.770642201834864,99.57186544342508,39.130434782608695,99.16751269035532
w79,C25,18.354430379746837,99.59020592152443,42.028985507246375,98.69035532994924
w79,MEAN,17.809789555018618,99.53563899081536,34.14492753623188,98.86172588832487
w79,SD,4.066484755917316,0.0556797177875584,8.015685106681063,0.2933834501969978
