region,group,sens,esp,ppv,npv
wroiAD,C1,7.335907335907336,99.51345755693582,28.78787878787879,97.56419364660509
wroiAD,C2,4.6082949308755765,99.42279942279943,15.151515151515152,97.8991170201969
wroiAD,C3,2.631578947368421,99.40482405763808,13.636363636363635,96.62031868466457
wroiAD,C4,1.82370820668693,99.37434827945776,9.090909090909092,96.72181061605602
wroiAD,C5,0.5649717514124294,99.33089388395192,3.0303030303030303,96.42748401502081
wroiAD,C6,0.3412969283276451,99.32474548098898,1.5151515151515151,97.03643560336953
wroiAD,C7,6.866952789699571,99.48379103861244,24.242424242424242,97.79762508880545
wroiAD,C8,0.3787878787878788,99.32677369238736,1.5151515151515151,97.33076220440475
wroiAD,C9,4.633204633204633,99.44099378881988,18.181818181818183,97.49314929463108
wroiAD,C10,8,99.52425276657358,30.303030303030305,97.66568557799656
wroiAD,C11,4.37956204379562,99.44012441679627,18.181818181818183,97.34091139754389
wroiAD,C12,9.1324200913242,99.52577319587628,30.303030303030305,97.98031056531006
wroiAD,C13,2.8846153846153846,99.40668262725096,13.636363636363635,96.92479447883893
wroiAD,C14,3.584229390681003,99.41908713692946,15.151515151515152,97.26986704556988
wroiAD,C15,5.2,99.45185644844348,19.696969696969695,97.59464122602253
wroiAD,C16,2.3474178403755865,99.37152276942098,7.575757575757576,97.88896782705775
wroiAD,C17,5.714285714285714,99.44381501699453,18.181818181818183,97.9904597584492
wroiAD,C18,2.6143790849673203,99.39665036929158,12.121212121212121,96.97554044453466
wroiAD,C19,0.6514657980456027,99.33416562630045,3.0303030303030303,96.90449609256065
wroiAD,C20,0.7782101167315175,99.33761126060857,3.0303030303030303,97.41195574951792
wroiAD,C21,0.8163265306122449,99.33843291296259,3.0303030303030303,97.53374606718765
wroiAD,C22,0.7425742574257426,99.33788754598002,4.545454545454546,95.93017355120269
wroiAD,C23,2.4922118380062304,99.3957074390498,12.121212121212121,96.82330254744748
wroiAD,C24,3.7037037037037033,99.41962897709608,15.151515151515152,97.36120978382219
wroiAD,C25,1.3289036544850499,99.35537533790809,6.0606060606060606,96.9856896376738
wroiAD,MEAN,3.3422003540530136,99.40484804196298,13.090909090909092,97.2589059169796
wroiAD,SD,2.573716241846884,0.06290410092524878,8.994437624033838,0.5198091354986183
