region,group,sens,esp,ppv,npv
wroiAD,C1,71.81467181467181,89.72049689440993,15.776081424936386,99.16475972540046
wroiAD,C2,91.24423963133641,89.8886827458256,16.793893129770993,99.78260869565217
wroiAD,C3,67.83625730994152,90.11172601023286,19.67769296013571,98.74141876430205
wroiAD,C4,80.24316109422493,90.45881126173097,22.391857506361323,99.25629290617849
wroiAD,C5,66.94915254237289,90.15159435441714,20.10178117048346,98.66132723112128
wroiAD,C6,70.64846416382252,89.90234780801994,17.557251908396946,99.01601830663616
wroiAD,C7,75.10729613733905,89.63452405533761,14.843087362171332,99.33638443935926
wroiAD,C8,73.48484848484848,89.79803210771621,16.45462256149279,99.19908466819221
wroiAD,C9,74.9034749034749,89.80331262939958,16.45462256149279,99.25629290617849
wroiAD,C10,68.4,89.57493018926466,14.50381679389313,99.09610983981693
wroiAD,C11,70.8029197080292,89.7874546397097,16.45462256149279,99.08466819221968
wroiAD,C12,78.99543378995433,89.62886597938144,14.67345207803223,99.47368421052632
wroiAD,C13,71.7948717948718,90.0593317372749,18.999151823579304,98.99313501144165
wroiAD,C14,68.81720430107528,89.76141078838175,16.28498727735369,99.0045766590389
wroiAD,C15,76.8,89.79211914365499,16.28498727735369,99.33638443935926
wroiAD,C16,76.05633802816901,89.52194518854317,13.740458015267176,99.41647597254004
wroiAD,C17,80.95238095238095,89.60758059532392,14.41899915182358,99.54233409610984
wroiAD,C18,82.02614379084967,90.34640590866535,21.289228159457167,99.37070938215103
wroiAD,C19,75.57003257328991,90.14773200166458,19.67769296013571,99.14187643020595
wroiAD,C20,73.15175097276264,89.74332436348583,15.945716709075489,99.21052631578947
wroiAD,C21,76.32653061224491,89.74571015091999,15.860899067005937,99.33638443935926
wroiAD,C22,70.79207920792079,90.61481870730425,24.257845631891435,98.64988558352404
wroiAD,C23,70.40498442367601,90.07084809335278,19.168787107718405,98.91304347826086
wroiAD,C24,77.4074074074074,89.94714478184268,17.726887192536047,99.30205949656751
wroiAD,C25,77.40863787375415,90.16427531711373,19.762510602205257,99.22196796338673
wroiAD,MEAN,74.71753126073675,89.91933701811894,17.56403731976251,99.18032036613272
wroiAD,SD,5.429917582871443,0.28367864697051665,2.6830543169355505,0.2661439710404586
