region,group,sens,esp,ppv,npv
w32,C1,0,91.20646138313982,0,99.84526967285589
w32,C2,0,91.21798749747934,0,99.98894783377543
w32,C3,0,91.20024247322691,0,99.76790450928382
w32,C4,0,91.20379721268431,0,99.81211317418214
w32,C5,10.256410256410255,91.2246963562753,0.4592422502870264,99.6131741821397
w32,C6,10.526315789473683,91.22222222222223,0.2296211251435132,99.81211317418214
w32,C7,0,91.21533030761472,0,99.95579133510168
w32,C8,0,91.2108980827447,0,99.90053050397879
w32,C9,0,91.21178488548078,0,99.91158267020336
w32,C10,0,91.2108980827447,0,99.90053050397879
w32,C11,5.555555555555555,91.21300878699121,0.1148105625717566,99.81211317418214
w32,C12,0,91.20202020202021,0,99.79000884173298
w32,C13,0,91.20912394025031,0,99.87842617152963
w32,C14,0,91.21267150928169,0,99.92263483642793
w32,C15,0,91.21178488548078,0,99.91158267020336
w32,C16,0,91.21355795420155,0,99.93368700265252
w32,C17,NA,91.21887287024902,0,100
w32,C18,4.545454545454546,91.20945741133677,0.1148105625717566,99.76790450928382
w32,C19,18.75,91.23497929920225,0.3444316877152698,99.856321839080465
w32,C20,0,91.21710194615306,0,99.97789566755084
w32,C21,0,91.21267150928169,0,99.92263483642793
w32,C22,3.225806451612903,91.2014563106796,0.1148105625717566,99.6684350132626
w32,C23,0,91.19846402586904,0,99.74580017683466
w32,C24,16.666666666666664,91.22842434642172,0.2296211251435132,99.8894783377542
w32,C25,3.225806451612903,91.2014563106796,0.1148105625717566,99.6684350132626
w32,MEAN,3.031333988199438,91.21237479246845,0.06888633754305395,99.8501326259947
w32,SD,5.505487003515421,0.00899804963175278,0.12400958091098087,0.10333824671942571
