region,group,sens,esp,ppv,npv
wroiAD,C1,64.86486486486487,94.40993788819875,23.728813559322035,99.01205080881554
wroiAD,C2,89.86175115207374,94.71243042671614,27.54237288135593,99.76115514059278
wroiAD,C3,64.91228070175438,94.92534196512477,31.35593220338983,98.69720985777874
wroiAD,C4,75.37993920972644,95.20333680917622,35.02824858757062,99.12061665400064
wroiAD,C5,61.86440677966102,94.88761108207004,30.93220338983051,98.53436109000108
wroiAD,C6,67.91808873720136,94.7122376895907,28.10734463276836,98.97948105526001
wroiAD,C7,69.52789699570815,94.36299814164774,22.88135593220339,99.22918249918575
wroiAD,C8,70.07575757575758,94.58311755567064,26.129943502824858,99.14232982303767
wroiAD,C9,75.2895752895753,94.68944099378882,27.54237288135593,99.30517859081533
wroiAD,C10,66.8,94.40479884165892,23.587570621468927,99.09890348496363
wroiAD,C11,69.34306569343066,94.62934162778642,26.836158192090398,99.08804690044512
wroiAD,C12,76.71232876712328,94.43298969072164,23.728813559322035,99.44631418955596
wroiAD,C13,68.58974358974359,94.85791610284167,30.225988700564972,98.93605471718597
wroiAD,C14,66.30824372759857,94.57468879668049,26.129943502824858,98.97948105526001
wroiAD,C15,72.39999999999999,94.54959147791912,25.56497175141243,99.25089566822277
wroiAD,C16,74.17840375586854,94.33340201936946,22.316384180790962,99.40288785148192
wroiAD,C17,78.0952380952381,94.39695128231537,23.163841807909606,99.50059711214851
wroiAD,C18,79.41176470588235,95.16280037449287,34.32203389830508,99.31603517533384
wroiAD,C19,69.38110749185668,94.85018726591761,30.08474576271186,98.97948105526001
wroiAD,C20,69.26070038910505,94.51459325191472,25.141242937853107,99.14232982303767
wroiAD,C21,74.6938775510204,94.57308248914616,25.847457627118644,99.32689175985236
wroiAD,C22,64.60396039603961,95.30215449290593,36.86440677966102,98.447508413853
wroiAD,C23,67.601246105919,94.88435090643884,30.64971751412429,98.87091521007491
wroiAD,C24,71.48148148148148,94.66265934293709,27.25988700564972,99.1640429920747
wroiAD,C25,72.42524916943522,94.90538573508006,30.7909604519774,99.09890348496363
wroiAD,MEAN,71.23923888904261,94.7008538500044,27.83050847457627,99.11323417652807
wroiAD,SD,5.953336115141422,0.26859152550946364,3.963930479674397,0.2909368847761048
