region,group,sens,esp,ppv,npv
w79,C1,56.03448275862068,90.43150056105273,6.4805583250249255,99.42799461641992
w79,C2,91.39784946236558,90.65743944636678,8.47457627118644,99.91027366532077
w79,C3,70.76923076923077,90.69363571355603,9.172482552342972,99.57379991027366
w79,C4,70.88607594936708,90.87183690195677,11.166500498504487,99.48407357559444
w79,C5,59.25925925925925,90.84275436793422,11.166500498504487,99.13638402871243
w79,C6,63.829787234042556,90.66271221108612,8.97308075772682,99.42799461641992
w79,C7,55.55555555555556,90.47278668436638,6.979062811565304,99.3719156572454
w79,C8,55.94405594405595,90.55851063829788,7.976071784646062,99.29340511440108
w79,C9,66.14173228346458,90.61478758169935,8.374875373878366,99.51772095109914
w79,C10,58.64661654135338,90.54772123441651,7.7766699900299106,99.38313144908031
w79,C11,67.93893129770993,90.6620351450756,8.873379860418744,99.52893674293405
w79,C12,75.60975609756098,90.710494079216,9.272183449651047,99.66352624495289
w79,C13,55.12820512820513,90.607395267848,8.574277168494516,99.21489457155675
w79,C14,53.94736842105263,90.57028770349135,8.175473579262214,99.21489457155675
w79,C15,58.3941605839416,90.56430177877735,7.976071784646062,99.3606998654105
w79,C16,53.52112676056338,90.20105605199025,3.788634097706879,99.62987886944819
w79,C17,56.9620253164557,90.26422764227642,4.48654037886341,99.61866307761328
w79,C18,71.51898734177216,90.88208175391865,11.266201395812562,99.49528936742934
w79,C19,63.576158940397356,90.71457821457821,9.571286141575275,99.38313144908031
w79,C20,62.5,90.6163753449862,8.47457627118644,99.42799461641992
w79,C21,67.64705882352942,90.485891820311707,6.879361914257228,99.62987886944819
w79,C22,60.273972602739725,91.02061855670102,13.160518444666003,99.02422611036339
w79,C23,62.33766233766234,90.71172555043523,9.571286141575275,99.3494840735756
w79,C24,69.72477064220183,90.55045871559632,7.577268195413758,99.62987886944819
w79,C25,71.51898734177216,90.88208175391865,11.266201395812562,99.49528936742934
w79,MEAN,63.96255269571519,90.63189178879415,8.618145563310069,99.44773441004935
w79,SD,8.656175611518785,0.18710832925675697,2.081433834608158,0.1896839880628051
