region,group,sens,esp,ppv,npv
wroiAD,C1,21.62162162162162,99.22360248447205,42.74809160305343,97.92603187576624
wroiAD,C2,31.797235023041477,99.36095650381364,52.67175572519084,98.4879444217409
wroiAD,C3,20.175438596491226,99.35261564164144,52.67175572519084,97.21087045361668
wroiAD,C4,19.148936170212767,99.29092805005214,48.091603053435115,97.28238659583162
wroiAD,C5,16.38418079096045,99.23680083638264,44.274809160305345,96.97588884348181
wroiAD,C6,16.38225255972696,99.13775192187825,36.6412213740458,97.4969350224765
wroiAD,C7,18.025751072961373,99.08114804873013,32.06106870229007,98.04863097670618
wroiAD,C8,18.939393939393938,99.16105644743655,38.16793893129771,97.81364936657131
wroiAD,C9,24.324324324324326,99.29606625258799,48.091603053435115,97.9975480179812
wroiAD,C10,19.6,99.1519288447616,37.404580152671755,97.94646505925623
wroiAD,C11,21.532846715328464,99.25349922239502,45.038167938931295,97.80343277482632
wroiAD,C12,22.831050228310502,99.16494845360825,38.16793893129771,98.27339599509604
wroiAD,C13,17.628205128205128,99.20891016966794,41.98473282442748,97.37433592153657
wroiAD,C14,21.14695340501792,99.25311203319502,45.038167938931295,97.75234981610134
wroiAD,C15,22.400000000000002,99.22432516289172,42.74809160305343,98.01798120147119
wroiAD,C16,23.474178403755868,99.1654646610344,38.16793893129771,98.33469554556599
wroiAD,C17,27.142857142857142,99.23782057884438,43.51145038167939,98.43686146301593
wroiAD,C18,21.241830065359476,99.31342973057318,49.61832061068702,97.53780138945648
wroiAD,C19,20.521172638436482,99.292550977944245,48.091603053435115,97.5071516142215
wroiAD,C20,18.28793774319066,99.13061477954874,35.87786259541985,97.85451573355128
wroiAD,C21,18.775510204081634,99.12135621252843,35.11450381679389,97.96689824274623
wroiAD,C22,14.356435643564355,99.23279033105624,44.274809160305345,96.46505925623212
wroiAD,C23,19.314641744548286,99.28110022921443,47.32824427480916,97.35390273804659
wroiAD,C24,25.185185185185183,99.34708259923309,51.908396946564885,97.93624846751123
wroiAD,C25,15.282392026578073,99.11624038261593,35.11450381679389,97.39476910502657
wroiAD,MEAN,20.620813214926134,99.2254440222443,42.99236641221374,97.72782999591337
wroiAD,SD,3.855895618392268,0.07989264893170298,5.973089364324157,0.4727221158878358
