region,group,sens,esp,ppv,npv
w79,C1,36.206896551724135,94.61389370600837,7.368421052631578,99.20847149427746
w79,C2,79.56989247311827,94.9521677182984,12.982456140350877,99.79676970799017
w79,C3,54.61538461538461,94.90244151598733,12.456140350877194,99.36891646165365
w79,C4,49.36708860759494,94.95953283475053,13.684210526315791,99.14429350732699
w79,C5,42.32804232804233,94.96402877697841,14.035087719298245,98.83409990373302
w79,C6,46.09929078014184,94.83534465125793,11.403508771929824,99.18707883196063
w79,C7,34.92063492063492,94.62881650158278,7.719298245614035,99.12290084501016
w79,C8,34.26573426573427,94.67062193126023,8.596491228070176,98.99454487110921
w79,C9,52.75590551181102,94.86315359477125,11.75438596491228,99.35822013049524
w79,C10,42.857142857142854,94.75781729000613,10,99.18707883196063
w79,C11,51.14503816793893,94.86105435226808,11.75438596491228,99.31543480586159
w79,C12,57.72357723577236,94.90608411596571,12.456140350877194,99.44379077976254
w79,C13,39.1025641025641,94.78643859469426,10.701754385964913,98.9838485399508
w79,C14,33.55263157894737,94.6861881847036,8.947368421052632,98.91967055300032
w79,C15,32.846715328467155,94.6329993866285,7.894736842105263,99.01593753342604
w79,C16,43.66197183098591,94.5268074735987,5.43859649122807,99.57214675366349
w79,C17,48.10126582278481,94.59349593495935,6.666666666666667,99.56145042250509
w79,C18,53.79746835443038,95.03124679848376,14.912280701754385,99.21916782543587
w79,C19,43.04635761589404,94.83005733005733,11.403508771929824,99.08011552037651
w79,C20,50.73529411764706,94.8788715118062,12.105263157894736,99.28334581238634
w79,C21,45.09803921568628,94.66232046450035,8.070175438596491,99.40100545512888
w79,C22,40.63926940639269,95.04123711340206,15.6140350877193,98.60947694940634
w79,C23,44.15584415584416,94.85919098822325,11.929824561403509,99.08011552037651
w79,C24,58.71559633027523,94.84199796126401,11.228070175438596,99.51866509787143
w79,C25,54.43037974683544,95.04149165044565,15.087719298245613,99.22986415659429
w79,MEAN,46.789521036871804,94.81309201527608,10.968421052631578,99.21745641245053
w79,SD,10.265744701253475,0.15055966633959308,2.772133385078738,0.2595133628686847
