region,group,sens,esp,ppv,npv
wroiAD,C1,18.91891891891892,95.76604554865425,10.698689956331878,97.7803614839869
wroiAD,C2,23.502304147465438,95.80498866213152,11.135371179039302,98.24542860162774
wroiAD,C3,18.421052631578945,95.87553513626396,13.755458515283841,97.0510516858683
wroiAD,C4,17.933130699088146,95.83941605839415,12.882096069868995,97.14617905084029
wroiAD,C5,12.994350282485875,95.6926293779404,10.043668122270741,96.7445301765141
wroiAD,C6,14.334470989761092,95.67837107832953,9.170305676855897,97.34700348800338
wroiAD,C7,21.888412017167383,95.79805905430518,11.135371179039302,98.07631328612197
wroiAD,C8,15.909090909090908,95.69135163127913,9.170305676855897,97.65352499735758
wroiAD,C9,19.69111969111969,95.78674948240166,11.135371179039302,97.8015008984251
wroiAD,C10,20.8,95.80101354845382,11.353711790393014,97.90719797061621
wroiAD,C11,17.88321167883212,95.75946086054951,10.698689956331878,97.62181587570025
wroiAD,C12,21.461187214611872,95.76288659793815,10.262008733624455,98.18201035831308
wroiAD,C13,19.55128205128205,95.86759654418653,13.318777292576419,97.34700348800338
wroiAD,C14,19.71326164874552,95.8195020746888,12.008733624454148,97.63238558291935
wroiAD,C15,21.2,95.81135587961526,11.572052401746726,97.91776767783531
wroiAD,C16,24.413145539906104,95.81702039975272,11.353711790393014,98.29827713772329
wroiAD,C17,23.809523809523807,95.79771346173654,10.91703056768559,98.3088468449424
wroiAD,C18,18.954248366013072,95.838968064079893,12.663755458515283,97.37871260966071
wroiAD,C19,14.006514657980457,95.68248023304203,9.388646288209607,97.20959729415495
wroiAD,C20,15.17509727626459,95.66342372179673,8.51528384279476,97.69580382623401
wroiAD,C21,15.918367346938775,95.6688029770519,8.51528384279476,97.82264031286333
wroiAD,C22,14.603960396039604,95.8066211245402,12.882096069868995,96.35345100940704
wroiAD,C23,16.822429906542055,95.79078974786414,11.790393013100436,97.17788817249762
wroiAD,C24,19.62962962962963,95.80267385221266,11.572052401746726,97.70637353345313
wroiAD,C25,14.61794019933555,95.69557080474111,9.606986899563319,97.28358524468872
wroiAD,MEAN,18.486106000332864,95.772761036878,11.02183406113537,97.58757002431032
wroiAD,SD,3.244983136921387,0.06416955958071723,1.4525805570724795,0.4878531542649541
