region,group,sens,esp,ppv,npv
wroiAD,C1,0,99.77225672877846,0,97.38304536728302
wroiAD,C2,0,99.77324263038548,0,97.8074163888047
wroiAD,C3,0,99.7702829696147,0,96.54440739618066
wroiAD,C4,0,99.77059436913451,0,96.67576033141356
wroiAD,C5,0,99.76999477260847,0,96.42315853288875
wroiAD,C6,0,99.77145231664242,0,97.03950692128927
wroiAD,C7,0,99.77286805698947,0,97.64575123774881
wroiAD,C8,0,99.77213878819265,0,97.33252500757806
wroiAD,C9,0,99.77225672877846,0,97.38304536728302
wroiAD,C10,0,99.77246871444824,0,97.47398201475195
wroiAD,C11,0,99.77190254017626,0,97.23148428816813
wroiAD,C12,0,99.77319587628865,0,97.78720824492271
wroiAD,C13,0,99.7710003122723,0,96.84752955441043
wroiAD,C14,0,99.77178423236515,0,97.18096392846317
wroiAD,C15,0,99.77246871444824,0,97.47398201475195
wroiAD,C16,0,99.77333608077478,0,97.84783267656866
wroiAD,C17,0,99.77340611803481,0,97.87814489239165
wroiAD,C18,0,99.77114324352439,0,96.90815398605638
wroiAD,C19,0,99.77111943404078,0,96.89804991411539
wroiAD,C20,0,99.77230387083421,0,97.403253511165
wroiAD,C21,0,99.77258631383089,0,97.5245023744569
wroiAD,C22,0,99.76878612716763,0,95.91795493583915
wroiAD,C23,0,99.77078558032923,0,96.75659290694149
wroiAD,C24,0,99.77199709814488,0,97.27190057593211
wroiAD,C25,0,99.77126221667706,0,96.95867434576134
wroiAD,MEAN,0,99.77178535337929,0,97.18379306860665
wroiAD,SD,0,0.0011460559657783115,0,0.48760671135460365
