region,group,sens,esp,ppv,npv
wroiAD,C1,86.85446009389672,91.4357947961656,31.276415891800507,99.35897435897436
wroiAD,C2,88.28125,91.14840062926062,28.65595942519019,99.48489010989012
wroiAD,C3,85.20179372197309,91.52327668109363,32.12172442941674,99.2445054945055
wroiAD,C4,87.3015873015873,91.5805022156573,32.544378698224854,99.35897435897436
wroiAD,C5,87.55555555555556,91.66754673143943,33.30515638207946,99.35897435897436
wroiAD,C6,89.1826923076923,91.45532989582237,31.360946745562128,99.48489010989012
wroiAD,C7,91.37055837563452,91.35958005249344,30.431107354184277,99.61080586080587
wroiAD,C8,87.68472906403942,91.30663302848734,30.092983939137785,99.42765567765568
wroiAD,C9,91.07142857142857,91.32990448199853,30.17751479289941,99.59935897435898
wroiAD,C10,90.13452914798206,91.75551567613216,33.981403212172445,99.49633699633699
wroiAD,C11,90.96916299559471,91.864764923402,34.9112426035503,99.53067765567766
wroiAD,C12,89.70588235294117,91.40994637787824,30.938292476754015,99.51923076923077
wroiAD,C13,84.58574181117534,92.08510638297872,37.10904480135249,99.08424908424908
wroiAD,C14,82.46268656716418,92.1027389960567,37.362637362637365,98.92399267399267
wroiAD,C15,85.81235697940504,91.47859101455388,31.69907016060862,99.29029304029304
wroiAD,C16,90.05376344086021,91.11762857442129,28.317836010143704,99.5764652014652
wroiAD,C17,91.59420289855072,90.94422393983706,26.71174978867287,99.66804029304029
wroiAD,C18,85.5072463768116,91.83976261127597,34.9112426035503,99.19871794871796
wroiAD,C19,84.14322250639387,91.0369437447523,27.810650887573964,99.29029304029304
wroiAD,C20,89.17748917748918,91.84730887173522,34.82671174978867,99.42765567765568
wroiAD,C21,93.83033419023135,91.41657922350473,30.853761622992394,99.72527472527473
wroiAD,C22,86.47540983606558,91.9308662920157,35.672020287404905,99.2445054945055
wroiAD,C23,89.44099378881988,92.04111911827046,36.51732882502113,99.41620879120879
wroiAD,C24,86.64850136239782,90.94430485762143,26.88081149619611,99.43910256410257
wroiAD,C25,90.33816425120773,91.48869016307208,31.614539306847,99.54212454212454
wroiAD,MEAN,88.21534970699592,91.52444237119705,32.00338123415047,99.41208791208791
wroiAD,SD,2.736521264141921,0.3445051251677221,3.0898118086644235,0.1839497200238162
