region,group,sens,esp,ppv,npv
w214,C1,90.07194244604317,91.38117953165656,44.05348346235046,99.18804424570487
w214,C2,90.59967585089142,90.73317566114814,39.33849401829698,99.3174864674041
w214,C3,79.82062780269058,90.41081081081082,37.57916959887403,98.41139091550953
w214,C4,83.5635359116022,91.125611745513865,42.57565095003519,98.5996705107084
w214,C5,84.21052631578947,90.38958243650453,37.15693173821253,98.83502000470699
w214,C6,90.20866773675762,90.75946643717728,39.549612948627725,99.28218404330431
w214,C7,88.67069486404834,90.99060170681646,41.30893736805067,99.1174393975053
w214,C8,88.18443804034582,91.23035230352303,43.06826178747361,99.03506707460579
w214,C9,86.9692532942899,91.04590731918579,41.80154820548909,98.95269475170629
w214,C10,85.44600938967136,90.57112068965517,38.42364532019704,98.90562485290657
w214,C11,88.1559220389805,90.99654128837008,41.37931034482759,99.07036949870557
w214,C12,87.8581173260573,91.54147615937296,45.320197044334975,98.95269475170629
w214,C13,83.01369863013699,91.13069974970072,42.646023926812106,98.54083313720875
w214,C14,79.16083916083916,90.71056062581486,39.8311048557354,98.24664626971052
w214,C15,84.7560975609756,90.66177264385188,39.12737508796622,98.82325253000705
w214,C16,85.97997138769671,91.1062906724512,42.29415904292752,98.84678747940691
w214,C17,87.83783783783784,90.96509240246407,41.16819141449683,99.04683454930571
w214,C18,90.93333333333334,91.94023339513578,47.994370161857844,99.1998117204048
w214,C19,84.09742120343839,90.9554278277844,41.30893736805067,98.69381030830783
w214,C20,84.87874465049929,91.03927099153829,41.87192118226601,98.75264768180749
w214,C21,92.46935201401051,90.4471544715447,37.15693173821253,99.49399858790304
w214,C22,85.42857142857143,91.07278446686192,42.08304011259676,98.79971758060721
w214,C23,85.86956521739131,91.40803658934988,44.47572132301196,98.77618263120735
w214,C24,88.01128349788434,91.34636264929425,43.912737508796624,98.99976465050601
w214,C25,87.14499252615845,90.94054054054054,41.027445460943,98.98799717580607
w214,MEAN,86.53364477863764,90.99600212464269,41.45812807881774,98.91503883266651
w214,SD,3.2550623124122695,0.36845154407569114,2.6134758822341264,0.286294864338345
