region,group,sens,esp,ppv,npv
wroiAD,C1,41.07981220657277,92.99483830190667,20.833333333333336,97.23537834563278
wroiAD,C2,45.57291666666667,93.0256948085999,20.833333333333336,97.69798435951095
wroiAD,C3,41.70403587443946,93.09616805658186,22.142857142857142,97.13624848551603
wroiAD,C4,38.775510204081634,92.94154884996834,20.357142857142858,97.02610419649741
wroiAD,C5,42.22222222222222,93.13549477241526,22.61904761904762,97.13624848551603
wroiAD,C6,37.25961538461539,92.79174997369252,18.452380952380953,97.12523405661416
wroiAD,C7,44.41624365482234,93.01837270341208,20.833333333333336,97.58784007049235
wroiAD,C8,47.04433497536946,93.1777567539157,22.738095238095237,97.63189778609978
wroiAD,C9,43.62244897959184,92.97785241943949,20.357142857142858,97.56581121268863
wroiAD,C10,47.08520179372198,93.34951968753299,25,97.4005947791607
wroiAD,C11,41.409691629955944,93.11146328578975,22.380952380952383,97.07016191210485
wroiAD,C12,45.83333333333333,93.1342655872148,22.26190476190476,97.56581121268863
wroiAD,C13,44.701348747591524,93.53191489361701,27.61904761904762,96.83885890516576
wroiAD,C14,43.656716417910445,93.54151124373867,27.857142857142858,96.67364247163785
wroiAD,C15,45.08009153318078,93.21873022569078,23.452380952380953,97.35653706355325
wroiAD,C16,46.50537634408602,93.01351209804128,20.595238095238095,97.80812864852957
wroiAD,C17,48.69565217391305,92.98099018174221,20,98.05044608437052
wroiAD,C18,37.68115942028986,93.026706231454,21.666666666666668,96.68465690053971
wroiAD,C19,39.38618925831202,92.80016792611251,18.333333333333332,97.38958035025884
wroiAD,C20,39.82683982683983,93.06333932536745,21.904761904761905,96.93798876528253
wroiAD,C21,39.84575835475578,92.8121720881427,18.452380952380953,97.42262363696442
wroiAD,C22,39.549180327868854,93.13964584879653,22.976190476190474,96.75074347395088
wroiAD,C23,42.44306418219462,93.27045358202628,24.404761904761905,96.93798876528253
wroiAD,C24,38.96457765667575,92.70309882747068,17.023809523809526,97.53276792598304
wroiAD,C25,41.30434782608695,92.96159915833772,20.357142857142858,97.32349377684767
wroiAD,MEAN,42.54662675980394,93.07274267324028,21.738095238095237,97.27547086683556
wroiAD,SD,3.223439808308297,0.20560835580357398,2.620625426612166,0.3624996757514325
