region,group,sens,esp,ppv,npv
w271,C1,0,100,NA,91.05756628692409
w271,C2,0,100,NA,91.71287428168162
w271,C3,0,100,NA,90.42242161508216
w271,C4,0,100,NA,90.26111503175723
w271,C5,0,100,NA,92.28752898477669
w271,C6,0,100,NA,92.09597741707833
w271,C7,0,100,NA,90.85593305776793
w271,C8,0,100,NA,90.84585139631011
w271,C9,0,100,NA,90.42242161508216
w271,C10,0,100,NA,91.04748462546628
w271,C11,0,100,NA,90.88617804214134
w271,C12,0,100,NA,90.00907349531204
w271,C13,0,100,NA,90.24095170884162
w271,C14,0,100,NA,89.34368383909668
w271,C15,0,100,NA,90.92650468797258
w271,C16,0,100,NA,90.60389152132271
w271,C17,0,100,NA,91.12813791712874
w271,C18,0,100,NA,91.26928117753805
w271,C19,0,100,NA,90.82568807339449
w271,C20,0,100,NA,90.48291158382902
w271,C21,0,100,NA,92.50932553684848
w271,C22,0,100,NA,91.02732130255066
w271,C23,0,100,NA,90.40225829216655
w271,C24,0,100,NA,90.29136001613067
w271,C25,0,100,NA,91.0777296098397
w271,MEAN,0,100,NA,90.88133884464159
w271,SD,0,0,NA,0.7154850322736364
